c_msgsize_count,c_pktsize6,c_msgsize4,s_msgsize4,s_pktsize2,s_rtt_cnt,s_rtt_std,s_msgsize5,c_msgsize6,c_sit3,class
4,0,37,1413,1418,2,0.0,1413,0,89.383,youtube
4,0,31,1418,1418,2,0.0,1418,0,133.307,youtube
4,0,554,0,467,3,0.886025,0,0,11.88,youtube
3,0,0,0,725,5,16.16844,0,0,108.003,youtube
23,45,45,45,1418,4,9.681402,572,45,1.474,youtube
391,799,42,30,48,26,97.98072,294,799,2.267,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,1012,0,465,4,17.364794,0,0,59934.521,youtube
17,33,37,37,1418,3,69.362064,351,33,2.134,youtube
4,0,31,1418,1418,2,0.0,2836,0,118.196,youtube
3,0,0,0,1418,4,24.904638,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,31,1418,1418,2,0.0,1418,0,112.122,youtube
9,1085,42,30,48,2,0.0,396,1085,1.404,youtube
6,45,45,57,1418,1,0.0,45,45,11.116,youtube
3,0,0,0,1418,4,17.093438,0,0,0.0,youtube
547,615,94,410,49,80,7.80234,1430,33,1.704,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
2,0,0,0,48,3,132.75013,0,0,0.0,youtube
4,0,37,1413,1418,2,0.0,1413,0,65.05,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,37,1413,1413,2,0.0,1413,0,145.84,youtube
7,475,69,0,1418,3,40.171489,0,581,2.849,youtube
8,598,648,1430,1430,4,21.34626,2860,598,1898.493,youtube
4,0,31,1418,1418,2,0.0,1418,0,86.163,youtube
2,0,0,0,485,4,15.948858,0,0,0.0,youtube
4,0,690,656,1418,3,52.781032,0,0,266.84,youtube
3,0,0,0,1418,2,0.0,0,0,0.0,youtube
3,0,0,0,1418,2,0.0,0,0,0.0,youtube
3,0,0,0,1418,3,138.657573,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,37,0,469,4,18.128116,0,0,6058.103,youtube
3,0,0,1418,1418,3,11.040287,749,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,31,1418,1418,2,0.0,1418,0,88.974,youtube
6,669,688,767,767,6,22.839153,767,669,1551.682,youtube
2,0,0,0,48,3,108.798283,0,0,0.0,youtube
3,0,0,0,725,5,0.608205,0,0,99.019,youtube
3,0,0,0,834,4,4.213595,0,0,0.0,youtube
2,0,0,14513,1418,1,0.0,5,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
0,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,31,1418,1418,2,0.0,1418,0,113.083,youtube
202,38,30,48,1430,3,193.825033,34,570,8.785,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
2,0,0,0,1418,1,0.0,0,0,0.0,youtube
4,0,37,1413,1418,2,0.0,1413,0,108.426,youtube
4,0,37,0,533,4,18.08936,0,0,7687.804,youtube
17,423,50,56,1430,1,0.0,42,423,2.016,youtube
14,50,45,56,1418,2,0.0,42,50,1.737,youtube
1,0,0,0,819,1,0.0,0,0,0.0,youtube
4,0,31,2836,1418,2,0.0,1418,0,74.146,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,31,1418,1418,2,0.0,1418,0,65.807,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,37,1413,1413,2,0.0,1413,0,89.375,youtube
2,0,0,0,0,2,0.0,0,0,0.0,youtube
3,0,0,0,1418,4,18.09097,0,0,0.0,youtube
20,1039,50,56,1430,2,0.0,42,1039,2.127,youtube
16,1418,1225,531,1418,14,38.435629,531,4096,348.03,youtube
3,1418,0,0,376,3,16.944586,0,0,22.872,youtube
1,0,0,0,0,0,0.0,0,0,0.0,youtube
1,0,0,0,0,2,0.0,0,0,0.0,youtube
3,0,0,0,565,3,23.032616,0,0,0.0,youtube
6,634,684,767,1418,6,38.591614,656,634,413.391,youtube
67,1335,50,38,56,2,0.0,302,1335,2.207,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
1,0,0,0,0,0,0.0,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,31,1418,1418,2,0.0,1418,0,64.974,youtube
4,389,1819,0,465,4,40.540646,0,0,2.313,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,31,1418,1418,2,0.0,1418,0,68.93,youtube
29,1247,53,38,56,2,0.0,352,1247,1.51,youtube
0,0,0,0,0,1,0.0,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
2,0,0,0,1418,1,0.0,0,0,0.0,youtube
8,380,50,42,1430,1,0.0,38,380,0.922,youtube
10,1097,1084,531,1418,9,124.802038,531,1097,125.575,youtube
1,0,0,0,0,3,17.592386,0,0,0.0,youtube
2,0,0,0,485,4,17.172267,0,0,0.0,youtube
13,722,1182,531,1418,12,34.444641,531,722,2583.203,youtube
1,0,0,0,0,2,0.0,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
5,631,631,386,386,7,14.875115,386,0,8811.769,youtube
8,1418,706,531,531,7,30.33531,531,1118,6453.876,youtube
7,747,808,656,656,7,89.900939,767,747,58766.225,youtube
3,0,0,0,1418,4,47.030083,0,0,0.0,youtube
4,0,1112,0,531,4,42.997869,0,0,751.569,youtube
4,0,37,1413,1418,2,0.0,1413,0,223.635,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,31,1418,1418,2,0.0,1418,0,184.384,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
42,537,938,38,56,5,10.728537,331,537,18.462,youtube
4,0,37,0,469,4,19.741001,0,0,6060.616,youtube
4,0,31,1418,1418,2,0.0,1418,0,93.796,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,37,1413,1418,2,0.0,1413,0,109.738,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
7,1058,1067,531,1418,4,21.069132,531,1095,3675.319,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,37,1413,1413,2,0.0,2826,0,157.418,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,31,1418,1418,2,0.0,1418,0,91.148,youtube
10,46,38,38,56,2,0.0,316,46,60.086,youtube
3,0,0,0,1418,3,21.205679,0,0,0.0,youtube
12,46,38,38,56,3,9.48671,302,46,100.386,youtube
4,0,37,1413,1418,2,0.0,1413,0,112.007,youtube
4,0,37,37,1418,3,1.128915,0,0,148.825,youtube
2,0,0,48,1430,1,0.0,34,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
1,0,0,0,0,0,0.0,0,0,0.0,youtube
3,0,0,0,725,5,17.081646,0,0,124.214,youtube
4,0,37,1413,1418,2,0.0,1413,0,107.148,youtube
27,636,42,48,1430,1,0.0,34,636,2.431,youtube
7,422,42,38,56,2,0.0,214,38,2.187,youtube
16,45,45,57,1418,1,0.0,45,45,2.131,youtube
4,0,31,1418,1418,0,0.0,1418,0,610.205,youtube
3,0,0,0,1418,4,29.328064,0,0,0.0,youtube
42,46,972,38,56,1,0.0,319,46,15.739,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,37,0,533,4,19.22917,0,0,6059.515,youtube
8,1418,1097,465,1418,7,18.084794,531,4386,56506.718,youtube
4,0,31,1418,1418,3,30.105104,2836,0,220.14,youtube
288,38,1225,30,48,5,178.341631,358,38,41.125,youtube
2,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,31,1418,1418,2,0.0,1418,0,102.385,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
1,0,0,5792,1448,226,11.672219,5792,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,31,1418,1418,2,0.0,1418,0,161.622,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,31,1418,1418,2,0.0,1418,0,65.751,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
2,0,0,0,1430,2,0.0,0,0,0.0,youtube
6,45,45,57,1418,1,0.0,45,45,1.541,youtube
4,0,37,1413,1418,2,0.0,1413,0,117.315,youtube
20,972,45,57,1418,1,0.0,45,972,1.168,youtube
3,0,0,0,725,5,16.336267,0,0,141.496,youtube
3,0,0,0,0,3,88.716399,0,0,0.0,youtube
2,0,0,0,485,4,15.814266,0,0,0.0,youtube
3,0,0,0,1418,5,4.115386,0,0,13.28,youtube
2,0,0,0,517,4,1.64704,0,0,11.988,youtube
14,1279,53,38,56,2,0.0,471,1279,8.302,youtube
29,124,45,57,1418,2,0.0,45,45,2.103,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
2,0,0,0,0,2,0.0,0,0,0.0,youtube
3,0,0,2131,1418,2,0.0,0,0,0.0,youtube
4,0,37,1413,1413,2,0.0,1413,0,103.436,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
35,587,42,30,48,3,49.934123,323,587,2.401,youtube
4,0,31,1418,1418,2,0.0,2836,0,111.988,youtube
7,666,664,656,767,7,22.494148,767,666,3114.338,youtube
4,0,860,0,465,4,16.77613,0,0,8082.263,youtube
5,0,851,531,1418,5,94.732236,465,0,2808.508,youtube
4,0,37,0,469,3,0.390632,0,0,7850.507,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
6,783,644,533,533,6,50.233531,533,783,71.494,youtube
4,0,37,1413,1413,2,0.0,1413,0,105.267,youtube
4,0,37,1413,1418,2,0.0,1413,0,153.116,youtube
3,0,0,0,1418,3,21.07073,0,0,0.0,youtube
3,0,0,0,1418,3,18.409714,0,0,0.0,youtube
4,0,38,42,1430,1,0.0,38,0,28.797,youtube
3,0,0,0,1418,3,25.521592,0,0,0.0,youtube
4,0,637,656,1418,3,23.448242,0,0,57306.155,youtube
9,1418,725,531,1418,7,14.790872,531,1049,5469.062,youtube
12,634,440,1950,1430,7,36.097633,1430,634,5618.082,youtube
15,1,38,42,1430,2,0.0,38,46,2.73,youtube
122,864,42,48,1430,0,0.0,34,864,2.168,youtube
2,0,0,56,1430,2,0.0,42,0,0.0,youtube
2,0,0,56,1430,1,0.0,42,0,0.0,youtube
2,0,0,56,1430,2,0.0,42,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
3,0,0,0,1418,3,30.846108,0,0,0.0,youtube
3,1418,0,517,485,4,2.405252,0,0,13.267,youtube
1,0,0,0,0,2,0.0,0,0,0.0,youtube
0,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,31,2836,1418,2,0.0,1418,0,115.257,youtube
4,0,629,661,1418,2,0.0,37,0,57878.043,youtube
2,0,0,0,517,4,17.818971,0,0,13.281,youtube
15,50,45,56,1418,1,0.0,42,50,2.414,youtube
26,998,42,48,1430,2,0.0,34,998,2.515,youtube
6,696,670,656,1418,6,25.868682,767,696,229.105,youtube
2,0,0,1413,1413,3,0.476808,1413,0,13.356,youtube
2,0,0,0,485,4,32.361029,0,0,0.0,youtube
8,69,85,69,1418,1,0.0,565,709,1.759,youtube
2,0,0,0,485,4,0.662192,0,0,13.073,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,31,2836,1418,2,0.0,1418,0,111.057,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
5,53,1813,0,549,3,39.421105,0,0,22.871,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
9,38,1125,38,56,2,0.0,284,38,10.376,youtube
3,1418,0,517,485,4,0.476519,0,0,13.44,youtube
4,0,31,1418,1418,3,13.256908,1418,0,104.648,youtube
8,38,50,42,1430,2,0.0,38,38,1.231,youtube
5,394,1824,465,465,4,28.40981,0,0,2.767,youtube
11,46,1308,38,56,3,2.176547,331,46,20.737,youtube
4,190,1620,0,531,3,2.788746,0,0,4.156,youtube
2,0,0,0,0,2,0.0,0,0,0.0,youtube
7,34,1295,30,48,4,5.161268,309,349,13.085,youtube
4,0,38,42,1430,1,0.0,38,0,35.284,youtube
6,34,1536,30,48,5,17.158746,295,38,15.565,youtube
3,0,0,0,1348,3,17.104708,0,0,0.0,youtube
3,0,0,0,725,5,16.855042,0,0,180.402,youtube
2,0,0,0,501,4,1.274703,0,0,11.893,youtube
2,0,0,0,453,4,1.855644,0,0,0.0,youtube
0,0,0,0,0,1,0.0,0,0,0.0,youtube
0,0,0,0,0,2,0.0,0,0,0.0,youtube
2,0,0,0,485,4,0.604757,0,0,0.0,youtube
4,0,1186,0,531,4,15.535815,0,0,31383.624,youtube
6,1286,1170,465,1418,5,20.874807,531,1341,16.419,youtube
8,703,990,531,531,7,54.867127,531,703,1204.829,youtube
10,30,42,48,1418,3,6.775694,34,30,2.144,youtube
10,1234,1213,531,1418,9,16.479521,531,1232,13.545,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
5,0,650,656,1418,4,10.707412,656,0,15567.116,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
2,0,0,0,517,4,1.356578,0,0,11.797,youtube
4,0,31,2836,1418,2,0.0,1418,0,109.869,youtube
4,0,37,1413,1418,2,0.0,1413,0,111.404,youtube
24,46,330,42,1430,1,0.0,38,46,3.732,youtube
4,0,37,1413,1418,2,0.0,1413,0,83.253,youtube
3,0,0,0,1418,3,19.669932,0,0,0.0,youtube
4,0,673,656,1418,4,19.486592,0,0,1067.947,youtube
3,0,0,0,725,5,2.805481,0,0,154.096,youtube
9,46,760,38,56,3,2.464787,331,46,7.679,youtube
2,0,0,0,56,3,3.540514,0,0,0.0,youtube
1,0,0,0,0,2,0.0,0,0,0.0,youtube
5,0,1173,0,533,5,15.123102,0,0,3437.259,youtube
12,548,853,531,465,10,28.037969,531,548,8178.372,youtube
2,0,0,0,485,4,16.918596,0,0,0.0,youtube
3,0,0,0,725,5,17.125277,0,0,135.861,youtube
6,30,42,30,48,2,0.0,55,30,2.163,youtube
3,0,0,0,531,3,18.697665,0,0,0.0,youtube
3,0,0,0,465,3,30.240552,0,0,0.0,youtube
37,959,50,56,1430,6,30.481667,42,959,1.932,youtube
4,32,1462,15176,1430,2,0.0,0,0,2.119,youtube
4,0,37,1413,1413,2,0.0,1413,0,103.259,youtube
6,1418,1240,531,1418,5,16.677712,531,4111,6142.031,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,31,1418,1418,2,0.0,1418,0,151.532,youtube
3,1,0,30,48,3,32.947668,55,0,45093.05,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
7,949,805,469,485,4,46.512988,53,949,89.249,youtube
8,1418,1057,465,1418,6,14.679999,531,5036,5001.472,youtube
3,0,0,0,725,5,16.817631,0,0,110.407,youtube
9,700,50,38,56,2,0.0,139,700,2.186,youtube
3,0,0,0,531,3,20.886234,0,0,0.0,youtube
8,1418,1829,549,549,7,34.157616,549,1829,22.871,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
1,0,0,5792,1448,57,7.605171,5792,0,0.0,youtube
4,0,37,1413,1418,2,0.0,1413,0,122.175,youtube
4,0,37,1413,1418,2,0.0,1413,0,96.599,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
13,618,954,533,1418,10,103.563127,1413,618,297.361,youtube
3,0,0,1413,1061,2,0.0,1413,0,0.0,youtube
17,1418,1257,531,1418,15,12.862527,531,4187,23562.74,youtube
10,46,983,38,56,3,1.30781,316,46,18.569,youtube
11,1081,1339,465,1418,10,16.269686,465,1081,49628.42,youtube
4,0,1135,531,1418,4,17.624604,0,0,11722.998,youtube
9,38,50,38,56,2,0.0,46,38,1.464,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,704,0,767,4,72.012571,0,0,336.797,youtube
3,0,0,1418,1418,2,0.0,1418,0,0.0,youtube
3,0,0,1418,1418,2,0.0,1418,0,0.0,youtube
9,50,45,56,1418,1,0.0,42,50,1.215,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
6,1125,1077,293,1418,6,15.613108,469,1125,860.137,youtube
7,688,700,656,1418,7,22.692845,656,688,1571.351,youtube
38,1418,45,57,1418,137,11.94802,45,1743,1.66,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,31,1418,1418,2,0.0,1418,0,104.674,youtube
4,0,37,0,469,4,17.981164,0,0,6063.234,youtube
1,0,0,0,1418,1,0.0,0,0,0.0,youtube
3,0,0,0,531,3,22.84414,0,0,0.0,youtube
6,861,45,57,1418,2,0.0,45,45,44.688,youtube
3,1418,0,0,373,3,1.892199,0,0,28.069,youtube
3,0,0,0,531,3,66.502891,0,0,0.0,youtube
3,0,0,0,1418,3,16.506955,0,0,0.0,youtube
2,0,0,0,485,4,18.111309,0,0,0.0,youtube
9,695,697,656,1418,9,93.078766,767,697,219.17,youtube
45,46,401,42,1430,8,8.9051,38,46,4.252,youtube
4,0,37,0,533,4,19.528459,0,0,7749.474,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
2,0,0,0,1418,1,0.0,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,31,1418,1418,3,12.314078,1418,0,93.043,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,31,4254,1418,2,0.0,1418,0,134.915,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,31,1418,1418,2,0.0,1418,0,73.887,youtube
67,510,1940,465,465,68,18.468796,531,1939,8.545,youtube
2,0,0,0,0,3,5.24549,0,0,0.0,youtube
655,30,42,48,1430,22,8.005084,34,30,2.084,youtube
299,30,42,48,1430,4,26.401372,34,30,2.441,youtube
86,679,42,30,48,2,0.0,344,679,2.483,youtube
0,0,0,0,0,2,0.0,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,31,2836,1418,2,0.0,1418,0,89.201,youtube
2,0,0,0,0,2,0.0,0,0,0.0,youtube
3,0,0,1413,1418,2,0.0,1413,0,0.0,youtube
3,0,0,0,531,3,17.342523,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
10,45,45,45,1418,1,0.0,545,45,2.405,youtube
4,0,37,1413,1418,2,0.0,1413,0,117.889,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,37,37,1418,4,19.696035,0,0,146.774,youtube
118,1014,1063,465,1430,117,21.669347,531,1014,9274.776,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,37,1413,1413,2,0.0,1413,0,151.347,youtube
9,730,1182,531,465,8,30.160288,531,730,1375.93,youtube
15,1277,1203,531,465,13,22.561105,465,1277,5377.92,youtube
17,251,42,48,1430,3,4.52354,34,251,3.651,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
10,582,1036,531,531,9,157.76786,465,990,22.938,youtube
4,0,31,1418,1418,3,4.259085,2836,0,74.324,youtube
3,0,0,0,725,5,17.390731,0,0,100.702,youtube
2,0,0,0,0,3,1.609086,0,0,0.0,youtube
11,1430,415,1430,1083,9,16.183009,1430,1587,1.995,youtube
10,1320,42,48,1430,3,14.164679,34,1320,1.308,youtube
4,0,37,0,469,4,18.703017,0,0,6078.976,youtube
5,0,696,767,767,5,52.515183,0,0,617.238,youtube
3,0,0,133,405,2,0.0,0,0,0.0,youtube
2,0,0,0,0,2,0.0,0,0,0.0,youtube
3,0,0,0,1418,3,5.094093,0,0,0.0,youtube
11,696,696,767,1418,10,214.685582,656,696,17517.175,youtube
9,1418,1185,531,1418,8,13.618061,531,4210,1588.463,youtube
2,0,0,0,1418,2,0.0,0,0,0.0,youtube
2,0,0,0,1418,2,0.0,0,0,0.0,youtube
2,0,0,0,1418,2,0.0,0,0,0.0,youtube
3,0,0,1418,1418,2,0.0,1418,0,0.0,youtube
46,50,45,42,1418,1,0.0,38,50,1.496,youtube
0,0,0,0,0,1,0.0,0,0,0.0,youtube
0,0,0,0,0,0,0.0,0,0,0.0,youtube
8,45,45,45,1418,1,0.0,540,45,4.23,youtube
6,661,741,1413,1418,2,0.0,1413,661,181.664,youtube
7,661,645,1413,1413,3,4.375889,1413,661,100.794,youtube
6,677,661,1413,1413,3,18.671564,1413,677,103.949,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
3,0,0,1418,1418,2,0.0,1418,0,0.0,youtube
3,0,0,0,1418,3,18.33936,0,0,0.0,youtube
4,0,31,1418,1418,2,0.0,2836,0,109.407,youtube
6,661,773,0,485,4,19.219243,0,661,96.402,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
32,280,773,38,56,3,0.319877,518,280,7.752,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,767,0,533,4,0.570495,0,0,13235.005,youtube
8,896,896,386,386,7,6.634577,386,901,7262.532,youtube
4,0,31,1418,1418,2,0.0,2836,0,181.395,youtube
13,1238,42,30,48,2,0.0,324,1238,1.406,youtube
60,38,30,34,1430,6,45.63979,30,38,2.14,youtube
33,76,30,34,1430,5,43.007248,30,450,17.119,youtube
4,0,37,0,533,4,17.64738,0,0,6062.138,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
8,285,53,38,56,2,0.0,580,285,37.428,youtube
6,171,45,57,1418,2,0.0,45,45,1.641,youtube
1,0,0,0,0,2,0.0,0,0,0.0,youtube
4,0,31,1418,1418,4,4.918958,2836,0,111.452,youtube
10,30,42,30,48,4,3.316309,593,30,2.059,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
3,0,0,0,725,5,15.514628,0,0,116.854,youtube
2,0,0,0,517,4,18.441269,0,0,11.091,youtube
2,0,0,0,485,4,9.229095,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,31,1418,1418,2,0.0,1418,0,109.18,youtube
56,30,76,48,1430,3,26.307166,34,788,2.135,youtube
6,45,45,45,1418,1,0.0,365,45,2.111,youtube
4,0,31,1418,1418,2,0.0,1418,0,109.762,youtube
3,0,0,0,531,3,18.825282,0,0,0.0,youtube
2,0,0,0,517,4,0.396559,0,0,12.069,youtube
16,1398,42,48,1418,3,304.581858,34,1398,11.22,youtube
5,46,38,42,1430,2,0.0,38,0,3.505,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,31,1418,1418,2,0.0,2836,0,83.617,youtube
53,50,45,56,1418,1,0.0,42,50,1.449,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
9,1418,1028,531,531,8,58.901941,531,6743,27463.941,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
4,0,37,1413,1418,2,0.0,1413,0,72.908,youtube
3,0,0,0,1418,3,18.459563,0,0,0.0,youtube
4,0,37,1413,1413,2,0.0,1413,0,152.729,youtube
1,0,0,0,152,1,0.0,0,0,0.0,youtube
1,0,0,0,152,1,0.0,0,0,0.0,youtube
1,0,0,0,152,1,0.0,0,0,0.0,youtube
4,0,690,0,767,4,99.448405,0,0,660.38,youtube
6,45,45,45,1418,1,0.0,573,45,2.676,youtube
3,0,0,0,531,3,17.54005,0,0,0.0,youtube
3,0,0,0,1418,3,60.239324,0,0,0.0,youtube
12,1418,1101,531,465,10,48.360502,531,4091,1136.777,youtube
4,0,1109,465,1418,4,14.64854,0,0,30809.659,youtube
4,0,1121,465,1418,4,10.702192,0,0,30835.515,youtube
4,0,37,0,469,4,18.238811,0,0,6279.107,youtube
3,1418,0,517,485,4,5.598492,0,0,13.059,youtube
3,0,0,0,1418,3,27.246789,0,0,0.0,youtube
3,0,0,0,1418,3,22.766578,0,0,2.337,youtube
4,0,38,42,1430,2,0.0,38,0,2.505,youtube
4,0,38,42,1430,2,0.0,38,0,2.501,youtube
3,0,0,0,1418,3,40.978197,0,0,0.0,youtube
13,46,1082,38,56,3,1.592832,316,46,17.903,youtube
2,0,0,0,517,4,19.658117,0,0,12.526,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
21,441,45,57,1418,1,0.0,45,45,2.554,youtube
4,0,37,1413,1418,2,0.0,1413,0,102.04,youtube
4,0,1263,531,1418,4,16.84586,0,0,2.763,youtube
2,0,0,1413,1413,3,0.151054,7438,0,13.331,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
2,0,0,0,485,4,16.530536,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
2,0,0,0,485,3,0.270489,0,0,13.008,youtube
13,393,1823,531,465,14,5.096026,465,1622,2.439,youtube
4,0,31,1418,1418,2,0.0,1418,0,69.057,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
2,0,0,0,517,4,2.129674,0,0,11.803,youtube
8,1418,1203,531,465,7,44.810068,531,4289,17030.768,youtube
3,1418,0,501,485,4,5.190352,0,0,13.271,youtube
3,0,0,0,725,5,14.615085,0,0,112.651,youtube
2,0,0,0,453,4,6.204091,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
6,38,50,38,56,2,0.0,63,38,2.135,youtube
2,0,0,0,485,4,2.32352,0,0,0.0,youtube
8,712,727,656,1418,7,18.047783,767,728,263.458,youtube
4,0,31,1418,1418,2,0.0,1418,0,209.48,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
16,1418,1285,531,143,12,111.385229,531,7395,1342.415,youtube
4,0,37,1413,1413,2,0.0,1413,0,82.777,youtube
2,0,0,0,517,4,15.206248,0,0,12.078,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
7,1418,85,69,1418,1,0.0,389,1701,1.751,youtube
38,46,324,42,1430,1,0.0,38,46,7.836,youtube
4,0,31,1418,1418,2,0.0,2836,0,71.07,youtube
0,0,0,0,0,1,0.0,0,0,0.0,youtube
432,62,45,42,1418,1,0.0,38,62,3.688,youtube
3,0,0,0,725,5,1.069915,0,0,419.162,youtube
8,1430,42,34,1430,1,0.0,30,1682,3.26,youtube
9,46,738,38,56,2,0.0,331,46,9.206,youtube
36,38,50,38,56,2,0.0,46,38,1.178,youtube
9,50,45,42,1418,1,0.0,38,50,3.921,youtube
11,50,45,42,1418,1,0.0,38,50,2.067,youtube
3,0,0,0,531,3,20.075949,0,0,0.0,youtube
1,0,0,0,0,1,0.0,0,0,0.0,youtube
2,0,0,0,485,4,18.606997,0,0,0.0,youtube
4,0,31,1418,1418,2,0.0,1418,0,95.601,youtube
0,0,0,0,0,2,0.0,0,0,0.0,youtube
0,0,0,0,0,2,0.0,0,0,0.0,youtube
0,0,0,0,0,2,0.0,0,0,0.0,youtube
0,0,0,0,0,2,0.0,0,0,0.0,youtube
0,0,0,0,0,2,0.0,0,0,0.0,youtube
0,0,0,0,0,2,0.0,0,0,0.0,youtube
0,0,0,0,0,2,0.0,0,0,0.0,youtube
0,0,0,0,0,2,0.0,0,0,0.0,youtube
0,0,0,0,0,2,0.0,0,0,0.0,youtube
0,0,0,0,0,2,0.0,0,0,0.0,youtube
0,0,0,0,0,2,0.0,0,0,0.0,youtube
0,0,0,0,0,2,0.0,0,0,0.0,youtube
0,0,0,0,0,2,0.0,0,0,0.0,youtube
0,0,0,0,0,2,0.0,0,0,0.0,youtube
0,0,0,0,0,2,0.0,0,0,0.0,youtube
0,0,0,0,0,2,0.0,0,0,0.0,youtube
0,0,0,0,0,2,0.0,0,0,0.0,youtube
